O1   degrees/h:
   13.94304    
Year M D h m s  V0+u(deg)     f
2169 1 1 0 0 0  274.101  0.   1.0032
2170 1 1 0 0 0   14.065  0.   1.0636
2171 1 1 0 0 0  113.196  0.   1.1144
2172 1 1 0 0 0  211.792  0.   1.1523
2173 1 1 0 0 0  284.686  0.   1.1756
2174 1 1 0 0 0   22.814  0.   1.1832
2175 1 1 0 0 0  120.938  0.   1.1749
2176 1 1 0 0 0  219.222  0.   1.1511
2177 1 1 0 0 0  292.454  0.   1.1125
2178 1 1 0 0 0   31.621  0.   1.0613
2179 1 1 0 0 0  131.618  0.   1.0006
2180 1 1 0 0 0  232.793  0.   0.9362
2181 1 1 0 0 0  310.072  0.   0.8759
2182 1 1 0 0 0   54.287  0.   0.8298
2183 1 1 0 0 0  159.691  0.   0.8072
2184 1 1 0 0 0  265.412  0.   0.8134
2185 1 1 0 0 0  345.031  0.   0.8472
2186 1 1 0 0 0   88.588  0.   0.9006
2187 1 1 0 0 0  190.570  0.   0.9637
2188 1 1 0 0 0  291.205  0.   1.0273
2189 1 1 0 0 0    5.435  0.   1.0846
2190 1 1 0 0 0  104.326  0.   1.1308
2191 1 1 0 0 0  202.774  0.   1.1631
2192 1 1 0 0 0  300.966  0.   1.1804
2193 1 1 0 0 0   13.704  0.   1.1818
2194 1 1 0 0 0  111.860  0.   1.1675
2195 1 1 0 0 0  210.249  0.   1.1379
2196 1 1 0 0 0  309.046  0.   1.0941
2197 1 1 0 0 0   23.121  0.   1.0386
2198 1 1 0 0 0  123.532  0.   0.9757
2199 1 1 0 0 0  225.248  0.   0.9119
